,text,label,pred_class,R
1421,all of liberia can produce less than one-third as much electricity as the dallas cowboys football stadium consumes at peak times.,1,0,2407.431518111624
1422,says mitt romney said he does not line up with the nra.,1,0,2405.2468237051003
1423,"they say teachers only make on averagein new jersey 60,000 dollars a year.they only work 180 days.",1,0,2383.2121342842206
1424,"we waterboard, incidentally, hundreds of our own military personnel. they waterboard themselves in training to toughen themselves up.",1,0,2383.1096315533064
1425,says alex sinks plans for governor include $12.5 billion in new spending.,0,1,2382.8247355719923
1426,"in the last two years, super pacs raised more than $180 million -- with roughly half of it coming from fewer than 200 super-rich people and roughly 20 percent from corporations.",1,0,2357.5311100966505
1427,the number of african-american men in prison has increased fivefold since he left office.,1,0,2310.9157004554563
1428,"says state rep. jim keffer, a gop lieutenant to house speaker joe straus, ""did mail pieces for democrat mark strama to help him defeat"" a republican.",1,0,2297.026236058803
1429,"before our last three presidents, you have to go back to the 1800s, early 1800s to find three presidents in a row being consecutively re-elected.",1,0,2292.4252131317885
1430,john mccain said...in december he was surprised there was a subprime mortgage problem.,1,0,2292.1234302880066
1431,says texas high school graduation rates are at an all-time highthe third-highest in the nationwhich represents a significant turnaround from just a few short years ago.,1,0,2277.8977789241485
1432,im the only governor in america ... who signed a law that says there needs to be an independent investigation any time theres a death of someone in police custody.,1,0,2274.739420694052
1433,"if we had the same staffing ratio (of officers to residents) as seattle, wed have 300 more officers in our department.",1,0,2270.276628098879
1434,"senator obama's relatives and friends say he has been talking about running for president for at least the last 15 years, a campaign spokesman said.",1,0,2258.2853075990793
1435,more women are graduating from college now than men.,1,0,2249.8237465409834
1436,"in last weeks debate, bernie questioned hillarys commitment to fighting climate change because a whopping 0.2 percent of the money given to our campaign has come from employees of oil and gas companies. not even 2 percent, mind you: 0.2 percent.",1,0,2239.4861825499956
1437,salaries of austin residents who dont work for city government have not been going up 3 percent a year for the last several years.,1,0,2233.0095267562497
1438,"today, we have more boots on the ground near the southwest border than at any time in our history.",1,0,2228.550835969255
1439,georgia has more illegal aliens than the state of arizona.,1,0,2227.8727045427386
1440,"the senate-passed health care bill ""is identical to the massachusetts health care plan -- the same thing.""",1,0,2199.106071421316
1441,"the banking committee voted a 1,336-page bill ""out of committee in 21 minutes with no amendments, with the understanding that before the bill came to the floor, we would reach this bipartisan agreement.""",1,0,2171.6600267861268
1442,"under this tax cut, middle-class families dont save enough for a weeks worth of groceries, while millionaires save enough to go on an exotic vacation.",1,0,2161.7379843813055
1443,"when i become the nominee, the democratic nominee, i will be the only pro-choice candidate on the ballot.",1,0,2147.7067112300156
1444,the average atlanta resident spends an extra $924 each year in additional gasoline and wasted time.,1,0,2128.489817366526
1445,i have spent virtually every weekend since memorial day in the panhandle.,1,0,2117.0932756906714
1446,i've cast a couple of 99-1 votes and been the lone dissenter.,1,0,2115.5156409594547
1447,says city leadership is threatening to lay off police and emergency services personnel to balance the budget.,0,1,2110.116906863507
1448,"the median income of a middle class family went down $2,100 from 2001 to 2007.",1,0,2106.7844001151384
1449,"george allen voted for 40,000 earmarks.",1,0,2084.6974559910605
1450,"job losses are so certain under this new cap-and-tax plan that it includes a provision accommodating newly unemployed workers from the resulting dried-up energy sector, to the tune of $4.2 billion over eight years. so much for creating jobs.",1,0,2083.8097270624603
1451,the fact is it's not amnesty.,1,0,2079.903911177395
1452,"the judicial system is the most underfunded in this state, able to only pay 52 percent of its obligations. meanwhile, judges get some of the richest pensions of all public employees.",1,0,2079.369148903214
1453,"federal spending is all discretionary, other than interest on the national debt. social security is discretionary. we have the discretion to change the law. same is true with medicare and medicaid.",1,0,2072.7954505253024
1454,"pls refer to jan.1 tax changes appropriately: theyre obama tax hikes theyll slam every americans savings, investments job opportunity",0,1,2067.819765789235
1455,"with this reform, every insured american gets valuable consumer protections, and every uninsured american can become insured.",1,0,2067.31775979024
1456,u.s. taxpayers are being forced to fund feisal abdul raufs trip to the middle east.,1,0,2066.9507252362605
1457,"by some estimates, as few as 2 percent of the 50,000 (central american) children who have crossed the border illegally this year have been sent home.",1,0,2057.2314647657286
1458,"we have 80,000 abortions in texas every year.",1,0,2055.715918949823
1459,says hillary clinton set aside environmental and labor rules to help a south korean company with a record of violating workers rights set up what amounts to a sweatshop in haiti.,0,1,2044.882226223139
1460,"if you look at last year's presidential campaign, ""you can't find a mention of public option.""",1,0,2036.6919191872398
1461,"democrats compare the infrastructure programs in the stimulus to the eisenhower interstate program, ""but he proposed a $500 billion highway system, and they're going to put $30 billion"" into roads and bridges.",1,0,2034.2006897265364
1462,ted cruz has been to iowa four times. rio grande valley of texas -- just once.,1,0,2032.05400604881
1463,"alabamas crimson tide will be the underdog in saturdays game against the georgia bulldogs, the first time in 72 consecutive games that alabama has not been favored by oddsmakers to win.",1,0,2031.590741073033
1464,about 40 percent of workers dont ... have a single paid sick day.,1,0,2023.4101632006088
1465,the u.s. department of homeland security warned that the save database is not a foolproof means of verifying (citizenship on) the voter rolls.,1,0,2021.4074540853305
1466,"among the developed nations, we are the least economically and socially mobile country in the world.",1,0,2009.4909031959667
1467,"says obama opposes innovation, the electric car and ""clean, safe, nuclear energy.""",0,1,2005.6611744438112
1468,"says, oregon has the third largest class size in the nation.",1,0,2003.955296303471
1469,"georgia has lost more than 124,000 jobs and the unemployment rate has increased since the stimulus passed",1,0,1994.8999143046012
1470,women are still paid 82 cents for every dollar a man earns in texas.,1,0,1984.5981477633002
1471,states still face a mandate to expand medicaid coverage under president obamas health care reform law.,0,1,1982.4959308498778
1472,"while in congress, nathan deal was a leader when it came to protecting our borders.",1,0,1979.5222765763542
1473,"we havent had a republican senator in washington for ... why, i think clifford case was our last republican senator.",1,0,1974.8064741654005
1474,$360 million of our tax dollars went straight to ... the taliban.,1,0,1955.1837794565074
1475,there are 3 million jobs that go vacant each month in this country.,1,0,1954.7713519055699
1476,"of the 25 wealthiest nations, were the only one that doesnt provide basic health coverage.",1,0,1953.165632887406
1477,the poorest in this country are women.,1,0,1949.7422099570801
1478,governor palin is the most popular governor in the country.,1,0,1946.3116400543872
1479,two-thirds of the people who receive the minimum wage are female.,1,0,1928.2507294306338
1480,"this year, the blackstone valley mayoral academy became the first public school in rhode island history to have 100 percent of its elementary-age students proficient in reading on state assessments.",1,0,1919.4816222102586
1481,pinellas county voters elected me as their chief financial officer (and) elected me as (their) governor four years ago.,1,0,1917.7807802718971
1482,"nearly 100,000 people get shot every year. thats 270 people a day and 87 dead.",1,0,1895.897162399949
1483,we send a billion dollars to foreign countries every day because of our addiction to foreign oil.,1,0,1880.1707183645651
1484,bill lynch told three lies in ten seconds,1,0,1875.8696770462861
1485,the unemployment rate among blacks in texas is 9.5% -- far more than double white unemployment -- and wages have fallen for black workers in texas since 2000.,1,0,1865.2956513070644
1486,"the confederate battle flag at the south carolina statehouse must fly at a height of 30 feet. any changes -- taken down, or even at half-staff, if that can be done -- must be passed by a supermajority of the general assembly.",1,0,1858.8788525307446
1487,"last year, we borrowed $1.4 trillion -- or 41 cents of every dollar we spent. over half of this debt is held by foreign investors.",1,0,1848.7594516211152
1488,the president has decided to move forward with executive actions on immigration that he has said on numerous occasions that he didnt have the constitutional power to take.,1,0,1833.0905094768673
1489,"federal officials declared that grant funds could be used only for milwaukees streetcar project, meaning it isnt possible to redirect the money to other modes of public transportation or to our public schools.",1,0,1828.8695943772725
1490,says gov. doug ducey wants to use taxpayer dollars to increase the salaries of private prison guards.,1,0,1819.986633027538
1491,says ocean spray is moving its bordentown processing facility to pennsylvania largely because of costs associated with the regional greenhouse gas initiative.,0,1,1815.1872091006683
1492,"says dontre hamilton, who was killed during a confrontation with a milwaukee police officer, was unarmed.",1,0,1807.3632458762622
1493,you cannot get (ebola) from just riding on a plane or bus.,1,0,1804.7610903231875
1494,"in galveston, texas, they have allowed people to privatize part of their social security. and people are building wealth.",1,0,1803.1429010212605
1495,"says under his budget-repair bill, collective bargaining is fully intact.",0,1,1802.928050475215
1496,hate crimes against american muslims and mosques have tripled after paris and san bernardino.,1,0,1792.7780169094203
1497,"there are close to 900,000 unemployed veterans in america right now.",1,0,1790.1680971949663
1498,"roughly 500,000 georgians -- or about 5 percent of the states residents -- have gone through a background check to legally obtain a georgia weapons carry license.",1,0,1786.8883486298582
1499,"says rick scott changed his promise from700,000 jobs created on top of what normal growth would be to just 700,000 jobs.",1,0,1783.7803804304729
1500,the arizona state board of educations failure to report teachers whose certifications have been revoked or suspended ... resulted in the death of a student.,1,0,1782.8200561463182
1501,says u.s. house candidate carlos curbelo supported raising flood insurance rates.,0,1,1782.3543318956251
1502,clinton said great things about nafta until she started running for president.,1,0,1770.2350866529796
1503,the numbers make it clear that georgia voters are increasingly taking advantage of early voting opportunities.,1,0,1760.3467405287681
1504,says u.s. rep. paul ryan attacked the president for the same amount of medicare savings that (ryan) had in his own budget.,1,0,1760.238512564091
1505,david perdue did not support the 2014 farm bill that u.s. sens. isakson and chambliss did.,1,0,1758.8975540409876
1506,less than half of the poorest american households have a home internet subscription.,1,0,1754.0644520349774
1507,the 2012 national survey on drug use and health found that up to half of daily marijuana smokers become addicted -- an estimated 2.7 million people in the u.s.,1,0,1751.499692336588
1508,there are more pain clinics in broward county than there are mcdonalds in broward county.,1,0,1736.4369515312637
1509,"says, in the last four years weve cut $36 million in ongoing revenue.",0,1,1732.5501854920813
1510,texas spends more per day to house an inmate than we do on a student.,1,0,1727.2834281268372
1511,"just 9 percent of muslims in pakistan viewisis favorably. unfortunately, that 9 percent is 16 million people. and thats just one country.",1,0,1723.7395967484526
1512,our economy actually shrank during the last three months of 2012.,1,0,1713.4891461316715
1513,"first, he was in favor of my plan, now he's attacking it.",1,0,1708.3242558660577
1514,"in 2009, the small business entrepreneurship council ranked ohio 11th in the nation and 1st in the midwest for overall business climate.",1,0,1702.7607440631198
1515,we have been in afghanistan longer now than we have been in any foreign land conducting a war in our nations history.,1,0,1700.7606971631485
1516,nothing in the constitution explicitly guarantees our right to vote.,1,0,1700.3694430250757
1517,the common core was not put together by the department of education in washington. it was put together by governors and by states.,1,0,1690.0818566269832
1518,says newt gingrich aligned with nancy pelosi on global warming.,1,0,1685.330365439548
1519,"says hillary clinton and millennials have the same positions on climate change, abortion rights, immigration reform, gay rights and college affordability. donald trump doesnt.",1,0,1666.849033903012
1520,we ... sold the state airplanes as i had promised.,1,0,1666.7836258706914
1521,texas ranks third in teen pregnancies... and it is no. 1 in repeat teen pregnancies.,1,0,1663.2431091255874
1522,"sue lowden gave harry reid's campaigns a thousand dollars in five different elections, helping his senate dreams come true.",1,0,1661.5480048888692
1523,the average unemployed american has been out of work for almost 40 weeks.,1,0,1656.8467200167122
1524,"rhode islands voter identification law was pushed by a black democrat in the house, a black democrat in the senate. thats a fact.",1,0,1652.0713194468924
1525,"the republican from georgia [u.s. rep. jack kingston], he hasnt even been to a nascar race.",1,0,1646.7046979704155
1526,tax increases under michigan gov. jennifer granholm led to state unemployment going from 6.8 percent to 15.3 percent.,0,1,1640.8080678098443
1527,president obama plans to impose a tax of at least 23 percent on the medicare prescription drug benefit for low-income beneficiaries.,0,1,1637.4037379587874
1528,90 percent of babies with down syndrome are aborted.,1,0,1637.2156250534886
1529,ohio ranks 46th in the country in putting dollars in the classroom.,1,0,1633.95726201512
1530,half of all adults have a pre-existing condition that could affecttheir health care coverage.,1,0,1632.4381188765446
1531,the gop platform that seeks further limits on abortion and is silent on an exception for rape has been there for more than 30 years.,1,0,1631.7134536314416
1532,"[tailpipe emissions rules], if fully implemented with all the regulations that go with it, they will keep the temperature from rising nearly five one-hundredths of a degree fahrenheit. by 2050.",1,0,1627.7945233816479
1533,"now remember, property taxes went up 70 percent in the 10 years before i became governor.",1,0,1616.6426927775653
1534,we are at a 40-year low in our crime rate in our state.,1,0,1611.3484430034814
1535,"rubio admitted he ""would have accepted the stimulus money.""",1,0,1609.2781132705602
1536,says obama health reform law denies millions access to affordable insurance.,0,1,1609.0364833648034
1537,says fox news gave republicansenators twice the air time as democrats during a hearing about theislamic state.,1,0,1603.8325780445214
1538,weve saved over $100 million of (health care) costs in milwaukee county. i did that.,1,0,1602.7197142298967
1539,says the foreman of the jury that convicted him was a greenpeace activist.,1,0,1595.733645693947
1540,took on the olympics and turned them around,1,0,1563.5792304257072
1541,"the president can ""authorize the killing of a u.s. citizen who fights for a foreign terrorist organization.""",1,0,1540.785206311839
1542,says we have now more border patrol officers than weve had at any time in our history.,1,0,1539.2792651140262
1543,says a rather extraordinary amount of non-classroom employees were added by texas school districts over the last decade.,1,0,1519.2716361338619
1544,"while introducing donald trump, former new york city mayor rudy giuliani omitted the september 11, 2001, strikes as a successful terrorist attack during the eight years before president obamas 2008 election.",1,0,1516.8200212010586
1545,obama voted to support president bush between 40 and 50 percent of the time over the past two years.,1,0,1511.63817521854
1546,"in wisconsin, a woman only earns 80 cents for every $1 a man earns.",1,0,1510.7102293794148
1547,"as president, barack obama has never visited israel.",1,0,1507.119723582131
1548,i still live in the same working-class neighborhood i grew up in.,1,0,1505.3662368790438
1549,attacks on planned parenthood come at a time when the poverty rate among women is the highest in nearly two decades and 1 in 5 women under 65 dont have access to health care.,1,0,1501.3926188689186
1550,says mitt romney has said different things about whether global warming is caused by humans,1,0,1499.3760154958911
1551,"governor-elect scott walkers opposition to high-speed rail killed 13,000 wisconsin jobs",0,1,1498.6391498062494
1552,the unemployment rate may be as high as 42 percent.,0,1,1491.5107317663653
1553,"florida teachers are ""already paid $5,000 below the national average.""",1,0,1488.2371552313639
1554,says will rasmussen falsely claimed he had lived in the west linn district for about a year.,1,0,1481.51428794694
1555,the (russian) ruble is already going down.,1,0,1478.649895109507
1556,texas has lost the most law enforcement officers in the line of duty of any state in america.,1,0,1468.007858758392
1557,today russia holds many of our most precious national security satellites at risk before they ever get off the ground.,1,0,1465.5677436242897
1558,says donald trump and ron johnson oppose a womans right to choose and johnson voted against the violence against women act.,1,0,1457.5252513675998
1559,says donald trump saidas recently as a few weeks ago in phoenix that every undocumented person would be subject to deportation.,1,0,1450.7016456354354
1560,the wisconsin school voucher program has no research that shows that its going to improve student learning.,1,0,1450.373409845264
1561,"sometime in the next decade, there will be more latinos in the state of texas than there are anglos. that will happen sometime in the next five to eight to ten years.",1,0,1449.5555081050752
1562,says federal health care overhaul will cost texas state government upwards of $30 billion over the next 10 years.,0,1,1448.589887216249
1563,"(paul ryan) has actually proposed three total, three bills that have become law in his entire career dating back to 1999.",1,0,1433.0389688413418
1564,the very first meal on the surface of the moon was the holy communion.,1,0,1432.6880419752788
1565,says madison mayor paul soglins stated intent when proposing that city contractors disclose private political donations was to discourage contributions to organizations with which he disagrees.,1,0,1431.3560883071943
1566,more than 72 percent of children in the african-american community are born out of wedlock.,1,0,1428.0190121845765
1567,"the wisconsin state assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers.",1,0,1421.6904420063609
1568,rick perry has become a millionaire on the public payroll.,1,0,1421.2177765990298
1569,"there has never been a death caused by a [commercial nuclear] reactor in the united states, even when three mile island failed in the 1970s.",1,0,1409.9390785884498
1570,passing a federal firearms background check through the nics database . . . typically takes 90 seconds.,1,0,1408.0922071952407
1571,bernie sanders voted against the brady bill -- background checks and waiting periods.,1,0,1400.4357056796678
1572,"says bill nelson sold agricultural land for home development, pocketing at least $1.4 million.",0,1,1399.8228342254622
1573,"says republican presidential candidate and gov. john kasich has spent 177 days out of state and used $350,000 in taxpayer money on his costly campaign.",1,0,1399.0339526111109
1574,ive even cut my own salary -- twice.,1,0,1397.3178835743495
1575,only 3 percent of voters 18 to 34 dont believe that climate change is really happening.,1,0,1396.5370066131356
1576,the worlds 62 richest people own the same wealth as the 3.6 billion poorest.,1,0,1394.4285380451572
1577,"says texas has the fourth-lowest debt per capita of any state in the nation, and we are the lowest of any of the big states.",1,0,1392.8382659030879
1578,says scott walkers listening sessions are invite-only and excluding the press.,1,0,1381.1019967012264
1579,"no republicans voted for recent hikes in the income tax, payroll tax, capital gains tax, dividend tax and estate tax. these taxes were all passed under obamacare.",0,1,1374.9565093771482
1580,"gov. rick scott cut the cost of prepaid college tuition by nearly $20,000.",1,0,1367.666686601649
1581,"hillary clinton advocates ""a freeze on foreclosures. barack obama said no.""",1,0,1364.9429558845004
1582,"four percent of american citizens are black males, but they are 35 percent of murder victims.",1,0,1363.8327103906092
1583,"the musical mamma mia! has ""been selling out for years.""",1,0,1363.563574438624
1584,the u.s. constitution is the oldest written constitution still in use today among nations.,1,0,1362.2695808958383
1585,"in order to pass the crct in georgia, you simply have to get half of the answers correct.",1,0,1361.5996237531651
1586,our pension system is the only one in the country thats 100 percent funded.,1,0,1344.2771261693847
1587,four state assembly democrats scored a death blow to northeast wisconsins economy by killing hundreds of jobs at a potential bass pro shops near green bay.,0,1,1343.1342512393571
1588,(obamacare) is a bill which has never once had a majority of americans favor it.,1,0,1342.3561111809988
1589,measles is one of the most common causes of child blindness worldwide.,1,0,1340.5914413068967
1590,"we have over 300,000,000 weapons, firearms in this country. thats almost as big as the population.",1,0,1332.2656258135933
1591,says he never told anyone he hated the u.s. senate.,1,0,1330.4152156370515
1592,the latino unemployment rate is higher than the white rate and the black rate is higher than the latino rate.,1,0,1321.097293782504
1593,says a senate resolution would restore $140 in monthly general assistance payments and prevent people from committing crime.,0,1,1321.0948568608515
1594,the entire state of florida led the nation last year with the most prison inmates committing tax fraud.,1,0,1317.8113084756103
1595,"by the end of his first term, president obama will have added as much debt as all the prior 43 presidents combined.",1,0,1314.1419878044517
1596,"corporate profits are up, ceo pay is up, but average wages of americans are flat.",1,0,1307.9096206692623
1597,"the top 1 percent of income earners pay 40 percent of all state income taxes, and those at the bottom pay little or nothing.",1,0,1307.5980610426423
1598,"the federal government owns 30 percent of the land in the 50 states, or about 650 million acres.",1,0,1297.842364348378
1599,my office sends federal money back every year.,1,0,1296.2023880424274
1600,the rate in which people are working (in wisconsin) is almost five points higher than it is nationally.,1,0,1288.9561660621039
1601,"tommy thompson is the father of welfare reform, creating the groundbreaking wisconsin works program in wisconsin that became the model for national and international reforms.",1,0,1285.0825956517433
1602,we are making the largest investment in education in our nations history.,1,0,1275.7135037841874
1603,nevada lawmakers permanently cut taxes for over 95 percent of nevadas businesses.,0,1,1266.5440487248857
1604,"this congress made history as the least productive, most unpopular congress in the history of this proud nation.",1,0,1265.0407026385276
1605,"between 1980 and 2010, water usage in georgia dropped even as the states population grew.",1,0,1261.4782537652482
1606,says 80 percent of the health care dollars are spent by 20 percent of the population.,1,0,1250.3072782044733
1607,"says a company that got tax breaks from the state later laid off 100 ohioans, even as its ceo cut a half-million-dollar check to kasichs super pac.",1,0,1248.953543197678
1608,the washington times ... pointed out that we had succeeded where previous administrations had failed on spending cuts.,1,0,1246.5844168429453
1609,why didnt (uninsured americans) buy insurance? because of the expense.,1,0,1236.1751334655337
1610,"according to the u.s. census bureau, 71.2 percent of hispanic registered voters in texas and over 86 percent of african american registered voters participated in the 2012 elections.",1,0,1232.040403696215
1611,trump management was charged with discriminating against african-americans and breaking federal law.,1,0,1226.0705190692327
1612,"ultimately, after an exhaustive investigation, the national transportation safety board concluded that a minneapolis bridge collapsed in 2007 because of an original design flaw dating back to the 1960s.",1,0,1217.9576195630568
1613,"in the history of the united states, 168 presidential nominees have been filibustered, 82 blocked under president obama, 86 blocked under all the other presidents.",1,0,1215.5085835692257
1614,senator mccain voted against the bush tax cuts. now he's for them.,1,0,1210.7799969182693
1615,david beckhams soccer stadium would get a special tax deal that lets them off the hook for $2 million in taxes every year for 30 years.,1,0,1204.0277887314794
1616,"nearly 70 percent of all federal spending will go towards social security, medicare, and medicaid in fiscal year 2014.",0,1,1194.7064676192526
1617,"says glenn grothman pushed through state tax credits that when phased in, someone that owns a factory that produces millions in income will pay less tax than their nephew would if he worked full time at taco bell for minimum wage.",1,0,1194.2732421986634
1618,after massachusetts passed a mandatory health insurance law their mortality rate went down...it saved lives.,1,0,1193.3363529980825
1619,daniel webster said he's out. now he says he's in.,1,0,1191.087825457924
1620,more than one-quarter of americas young adults are too fat to serve in the u.s. military,1,0,1184.3082580092787
1621,we lock up close to 2.4 million people in this country. were locking up more people than china and russia.,1,0,1181.399631065888
1622,"says time magazine called him ""one of america's best governors.""",1,0,1172.449865949274
1623,wisconsin was embroiled in a constitutional crisis brought on by the democratic senators fleeing the state for illinois to block gov. scott walkers budget-repair bill.,0,1,1171.6018877818774
1624,"in 2008, only 54 percent of latinos in texas were registered to vote and only 35 percent actually turned out.",1,0,1171.507380021626
1625,"in rural virginia, sen. warner ran 8-10 points ahead of a traditional democrat -- ahead of senator kaine, ahead of governor mcauliffe.",0,1,1170.6720940322045
1626,"texas is home to millions of latinas, but the state has never elected a latina to congress.",1,0,1170.514440615496
1627,"says british voters under 50, especially millennials, overwhelmingly voted to stay, in the european union. it was older voters who voted to leave.",1,0,1168.3093107620803
1628,"under scott walker, right now, were 46th in the country in terms of new businesses started.",1,0,1155.374879512349
1629,says texas ranks 49th nationally in what we are doing to support our per-pupil investment in education in the state.,1,0,1149.9863274484644
1630,says president obama was proposing pinprick strikes for military intervention in syria.,0,1,1146.8589747439157
1631,"i differed with my party on business legislation, on consumer protection, and on free trade agreements.",0,1,1141.6749627513802
1632,californias credit rating is the worst in the country.,1,0,1140.4895901586121
1633,says supreme court candidate joanne kloppenburgs record as a state justice department lawyer consists only of the prosecution of cases regarding regulation of docks.,0,1,1139.8437429604446
1634,"fireworks have never been safer, and their use continues to increase each year.",1,0,1138.0174003643917
1635,it has been 269 days since (hillary) clinton has held a press conference.,1,0,1128.2422975739798
1636,the city of atlanta has either the highest or second-highest average water bills in the country.,1,0,1118.0922737649655
1637,china holds 26 percent of the u.s. debt.,0,1,1113.8965497839533
1638,seven presidents before (barack obama) -- republicans and democrats -- tried to expand health care to all americans.,1,0,1113.1353049790202
1639,were within 600 miles of 60 percent of america. were in a perfect location.,1,0,1112.8175122170212
1640,tim kaine wants to thwart right-to-work reform measures in midwest battleground states.,0,1,1110.814047312351
1641,"at the beginning of world war ii, we had a relatively small army, smaller than portugals.",1,0,1107.7116244326944
1642,says taxes paid by the poorest residents of texas are above the national average.,1,0,1103.4846247853575
1643,california has the same water infrastructure from when we were 16 million people.,1,0,1097.469650469611
1644,"says apple ceo steve jobs told president obama that the company moved factories to china because it needed 30,000 engineers.",1,0,1093.8133838116348
1645,"the sequester wont consider whether were cutting some bloated program that has outlived its usefulness, or a vital service that americans depend on every single day. it doesnt make those distinctions.",1,0,1084.1391159895845
1646,"right now, texas doesnt have an income tax and oklahomas lowering their income tax rates, and guess what their severance tax is? sky high.",1,0,1080.6598672356329
1647,says texas has 11 different felonies you can commit with an oyster.,1,0,1074.674035980572
1648,polls showhillary clinton wins every time with donald trump as her opponent.,1,0,1073.1020275913997
1649,"under president george w. bush, we added $4.9 trillion to the debt. under president obama weve added $6.5 trillion to the debt.",1,0,1070.3858798947774
1650,i've always said it's (offshore drilling) up to the states and i still say that.,1,0,1066.8299265623928
1651,the people in massachusetts like (the state health care plan) by about a 3-1 margin.,1,0,1066.5404640609138
1652,says over 25 percent of the texas budget funds services to non-u.s. citizens.,0,1,1065.379750607181
1653,close to half of the folks in this country illegally entered legally (but) overstayed (their ) visas.,1,0,1063.4065654564322
1654,"150,000 (oil spill) claims have been filed by floridians, but only 40 percent of them have been paid.",1,0,1061.256897683693
1655,congresswoman frederica wilson successfully postpones closure of the north perry airport tower.,0,1,1055.4872929919316
1656,"you dont see norway losing population, and its taxes are astronomical.",1,0,1055.167575308095
1657,"when president bush took office in 2001, he inherited a $236 billion budget surplus, with a projected 10-year surplus of $5.6 trillion. when he ended his term, he left a $1.3 trillion deficit and a projected 10-year shortfall of $8 trillion.",1,0,1054.4800581917864
1658,"says while state leaders have cut funding for our schools and other basic priorities, the amount of money the state is projected to give away through tax breaks increased by a whopping $3.4 billion.",1,0,1046.3555252956633
1659,women in florida make 83 cents for every dollar a man makes.,1,0,1042.1733089369363
1660,"in america, radical speech is not a crime.",1,0,1039.2836317594683
1661,says gov. rick scott returned $1 million in federal funding that would have helped the state cover the cost of overseeing insurance rates under the new health care law.,1,0,1037.1263575623052
1662,"hillary clinton ""starts off with 47 percent of the country against her.""",1,0,1035.9641884157234
1663,"in new hampshire, i spent $3 million. jeb bush spent $44 million. he came in five, and i came in number one.",1,0,1032.807506026904
1664,"theres not a single, solitary example that signing the bill to end glass-steagall had anything to do with the financial crash.",1,0,1030.7030209763627
1665,we cut property taxes for seniors and our middle class.,1,0,1030.4787192005638
1666,more people are struck by lightning than commit in-person voter fraud by impersonation.,1,0,1025.426838211939
1667,the right to vote in this country has never been intrinsically tied to citizenship.,1,0,1019.603352126442
1668,our rainy day fund has gone from 89 cents to $240 million.,1,0,1005.4789195319836
1669,"today california is kicking our butt, creating more jobs and more economic growth than texas.",1,0,1005.2660546798292
1670,"says that except for donald trump, every other major party nominee for the past 40 years has released their tax returns.",1,0,1003.5215889244927
1671,"in hawaii, ""they don't have a history of throwing incumbents out of office.""",1,0,995.3616366285139
1672,research even shows that sending more girls to school can boost an entire countrys gdp.,1,0,990.6499855440277
1673,federal spending is the highest its been as a share of our economy in 60 years (and) revenue is the lowest its been as a share of our economy in 60 years.,1,0,989.8280870817377
1674,the stock market does better when you have a democratic president in the white house.,1,0,983.2234681412982
1675,a voucher school that closed after 9 days this year collected $5.4 million in taxpayer subsidies since first opening.,1,0,979.2140909195288
1676,"our debt now is about $140,000 per household.",1,0,978.9494338745251
1677,no one was taken into custody for feeding the homeless.,1,0,974.9434006564777
1678,"every year tobacco kills more americans than did world war ii more than aids, cocaine, heroin, alcohol, vehicular accidents, homicide and suicide combined.",1,0,972.019580157872
1679,"the states unemployment rate is fifth-highest in the country, a full point above the nationwide rate and higher than all of our...neighboring states.",1,0,967.1112888074172
1680,"on financial reform, there is ""a million dollars being spent, per congressman, in lobbying expenses on this issue. (the) industry has four lobbyists per member of the house and senate working on this.""",1,0,962.4714353005945
1681,people think aids is done --its not done.,1,0,959.3063650645535
1682,only about a third of texans who enroll in college graduate.,1,0,958.552762585637
1683,"then-gov. carl sanders put 56 percent of the state budget into education, a figure that has not been achieved since.",1,0,956.457743186991
1684,polls show that 96 percent of new jerseyans and 95 percent of gun households in the state support expanding background checks to keep guns away from those who shouldnt have them.,1,0,956.3604213274436
1685,"we had a three-hour debate, no discussion about the national debt, very little about the economy.",1,0,948.8295983851433
1686,were borrowing 40 cents of every dollar we spend.,1,0,947.8331104035284
1687,jeff greene can buy anything ... he owns two mansions.,1,0,946.709640744541
1688,"says there have been some job gains in the mcmansion state since mr. christie took office, but they have lagged gains both in the nation as a whole and in new york and connecticut, the obvious points of comparison.",1,0,937.3849641214356
1689,"in 1790, the first congress, which was packed with framers, required all ship owners to provide medical insurance for seamen; in 1798, congress also required seamen to buy hospital insurance for themselves. in 1792, congress enacted a law mandating that all able-bodied citizens obtain a firearm.",1,0,933.2020978728951
1690,a bill to aid state and local governments is fully paid-for by closing costly corporate tax loopholes.,0,1,929.3345098400735
1691,says hillary clinton is the one that labeled african-american youth as superpredators.,1,0,928.6735451975798
1692,"john mccain has said the economy is ""not his strong suit.""",1,0,928.5405943509214
1693,"as a senator, barack obama supported ""an amendment that basically gutted the legal temporary worker program.""",1,0,927.7215533350085
1694,sometimes i was the only no vote on the entire board.,1,0,926.246915658554
1695,"in wisconsin, only half of all the adults with serious psychological distress received mental health treatment or medication.",1,0,907.0009687046321
1696,the current debate over authorizing military action against the islamic state would be the first time congress would place limits on the commander-in-chiefs ability to be commander-in-chief.,0,1,898.3572644320329
1697,"currently, the intelligence community can collect business records on law-abiding americans who have no connection to terrorism.",1,0,896.6579896123787
1698,"administrative employees at colleges and universitieshave more than doubled over the last 25 years, outpacing the growth of students by more than 2 to 1.",1,0,894.9816668784895
